system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EndDate,PointIndex,StartDate,VH,VV,angle,coordinates,elevation,fc,landcover,ssm,.geo
0000000000000000005e_77,,,,,,,,,,,,,,2021-02-19T00:00:00,77,2021-02-09T00:00:00,-9.53020138,-2.793278314,34.74591022,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,12.99445152,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_78,1232.814395,11.98432336,2425.21462,1588.213559,1022.606878,913.9046085,931.5239081,1110.464308,1439.991507,1659.627174,1702.555032,1957.428874,725.8749553,2021-03-01T00:00:00,78,2021-02-19T00:00:00,-17.38172346,-11.28530098,34.74287456,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,9.638872147,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_79,1510.219027,263.9542832,2440.563494,1708.360197,1348.158639,1283.898443,1284.696865,1428.571251,1680.765514,1838.91105,2007.297801,2076.679524,1142.405626,2021-03-11T00:00:00,79,2021-03-01T00:00:00,-19.8526416,-10.70739674,34.742989,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,7.847607136,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_80,1267.439248,17.09777123,2660.567752,1828.025393,1066.952482,986.14934,1013.499037,1259.927563,1706.268248,1925.84622,1972.65482,2195.286736,942.6429665,2021-03-21T00:00:00,80,2021-03-11T00:00:00,,,,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,5.592784882,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_81,1197.176404,19.39818683,2484.894553,1566.306915,994.7611934,918.6041651,946.1145293,1211.342405,1660.091409,1881.185696,1967.344181,2195.740998,1022.579589,2021-03-31T00:00:00,81,2021-03-21T00:00:00,-18.05238823,-10.78446706,34.74471324,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,9.223077774,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_82,1292.210227,17.3549083,2775.73586,1827.137371,1096.202959,1041.040824,1042.362204,1327.852944,1885.078958,2141.717755,2172.501182,2436.258672,905.8947338,2021-04-10T00:00:00,82,2021-03-31T00:00:00,-18.74798542,-10.99083621,34.74345455,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,5.646299362,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_83,2529,241,2265.00009,1750.002824,2390.996907,2168.993769,2029.998476,2221.997759,2571.999866,2704.002107,2901.9961,2896.003183,1704,2021-04-20T00:00:00,83,2021-04-10T00:00:00,,,,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,4.451877117,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_84,1239.523126,18.40694137,2826.102206,1935.246149,1047.817461,993.8315206,1001.431516,1269.922602,1764.596737,2002.884312,2057.660498,2276.70601,978.0754156,2021-04-30T00:00:00,84,2021-04-20T00:00:00,-17.30638426,-10.94842408,34.74054378,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,5.694725037,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_85,1370.503341,14.24832638,1749.698969,1101.690345,1105.688108,964.0342111,833.210649,996.7479935,1401.560216,1587.135942,1527.28184,1752.872067,440.7094193,2021-05-10T00:00:00,85,2021-04-30T00:00:00,-17.87473093,-11.48868889,34.74627742,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,14.03302193,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_86,1382.926098,14.00805983,2719.277773,1683.427132,1150.607771,1081.04787,988.4023117,1272.692752,1875.51691,2156.670706,2145.30962,2455.507271,627.9310839,2021-05-20T00:00:00,86,2021-05-10T00:00:00,,,,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,10.7876997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_87,1656.012167,12.51244016,2838.347701,1944.700381,1566.711648,1567.60487,1564.860954,1811.503019,2468.787132,2784.469341,2525.431287,3064.530736,588.8982632,2021-05-30T00:00:00,87,2021-05-20T00:00:00,-17.07689902,-11.286253,34.74683675,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,8.814904213,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_88,,,,,,,,,,,,,,2021-06-09T00:00:00,88,2021-05-30T00:00:00,-16.60057411,-11.39499222,34.74426608,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,10.44586945,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_89,1357.519366,16.69903804,2602.262681,1464.514021,1128.228676,1091.232408,914.2457105,1265.9863,2196.102193,2601.12877,2537.534494,2923.272049,544.7459658,2021-06-19T00:00:00,89,2021-06-09T00:00:00,-17.23912402,-10.58337905,34.747047,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,4.959542274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_90,1517.926794,161.2014793,1287.861486,782.4644455,1189.577749,997.6881871,830.8653195,943.9041405,1379.665892,1589.89315,1452.351157,1730.752058,458.1009136,2021-06-29T00:00:00,90,2021-06-19T00:00:00,-20.07909593,-11.04463422,34.74057302,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,4.848562717,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_91,,,,,,,,,,,,,,2021-07-09T00:00:00,91,2021-06-29T00:00:00,-17.44139962,-9.970829759,34.74062261,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,6.44780302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_92,1365.128544,178.0374761,2255.595471,1266.808439,1220.701448,1165.721237,981.8314422,1277.033348,2195.194111,2569.665238,2486.514826,2870.580479,556.9734998,2021-07-19T00:00:00,92,2021-07-09T00:00:00,,,,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,6.646170616,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_93,1341.012373,12.88755419,2329.455978,1270.235551,1112.669235,1064.797572,871.7974049,1215.308215,2205.559213,2643.135045,2535.852347,2977.51251,491.0379649,2021-07-29T00:00:00,93,2021-07-19T00:00:00,-16.08933356,-9.344340523,34.7476736,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,4.556530952,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_94,1226.058485,12.22515485,2402.584854,1335.98016,1014.076958,978.9817771,863.9299091,1182.726079,2017.692693,2404.044719,2323.110335,2727.063277,441.0231779,2021-08-08T00:00:00,94,2021-07-29T00:00:00,-17.95627805,-12.15587305,34.74559444,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,4.341627598,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_95,1189.866237,11.42846987,2475.840493,1394.500427,988.929711,961.8318708,902.3034678,1186.905087,1939.194217,2353.052911,2296.26317,2693.799783,469.0488786,2021-08-18T00:00:00,95,2021-08-08T00:00:00,-17.95185871,-11.24987985,34.74029073,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,2.565025568,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_96,1222.640996,11.69947365,2512.63617,1459.533775,1023.130741,970.2888943,934.8282302,1190.691228,1845.637189,2224.735007,2199.785542,2557.838766,515.8582252,2021-08-28T00:00:00,96,2021-08-18T00:00:00,-17.26132585,-10.53217947,34.74464755,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,2.198176861,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_97,1252.357884,9.360523577,2022.276037,1128.218574,1024.041897,921.4735934,880.3800692,1036.686478,1515.276246,1825.782421,1737.846189,2107.895736,279.8564938,2021-09-07T00:00:00,97,2021-08-28T00:00:00,-19.0963053,-11.10294992,34.74430423,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,2.163375378,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_98,1309.763385,13.66146304,2499.20606,1535.082064,1095.420657,1006.839345,1006.665689,1247.915143,1756.211175,2074.210606,2090.911131,2387.947632,667.9152071,2021-09-17T00:00:00,98,2021-09-07T00:00:00,,,,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,2.116666794,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_99,1293.279955,14.52635186,2673.200983,1664.270291,1106.883593,1046.95198,1123.600949,1396.252711,1945.107343,2269.164444,2304.505608,2624.10095,855.2417285,2021-09-27T00:00:00,99,2021-09-17T00:00:00,-17.86350536,-10.94085965,34.7454749,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,2.117034435,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_100,1365.760729,11.95923265,2320.317247,1286.807498,1109.94465,1023.729223,951.8302587,1212.915645,1834.414859,2196.893069,2150.411186,2519.522813,504.208684,2021-10-07T00:00:00,100,2021-09-27T00:00:00,-17.09296601,-10.60654302,34.75083217,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,8.235147476,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_101,1152.871719,15.78599684,2060.69686,1196.948773,935.2754661,857.0357749,737.7878768,1018.661813,1753.739106,2049.471652,2092.944903,2306.148685,1012.191829,2021-10-17T00:00:00,101,2021-10-07T00:00:00,-16.49857993,-9.744029928,34.74971431,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,14.1429987,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_102,,,,,,,,,,,,,,2021-10-27T00:00:00,102,2021-10-17T00:00:00,-17.03943882,-11.62425673,34.74679241,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,12.98958778,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_103,1169.17463,12.30747095,2051.700001,1149.457394,937.4909295,833.1336159,721.4271213,977.0721762,1721.085255,2065.503708,2083.226525,2332.476164,741.8237578,2021-11-06T00:00:00,103,2021-10-27T00:00:00,,,,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,15.73576164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_104,1447.150706,12.34978018,1842.992507,997.456936,1168.553542,963.2249518,829.8640044,1057.505924,1689.141397,1994.492919,2012.421025,2235.946087,590.0738562,2021-11-16T00:00:00,104,2021-11-06T00:00:00,,,,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,14.64615726,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_105,1270.63649,11.36285738,2013.028678,1107.112612,1008.366233,865.2520336,790.4806771,1057.045942,1726.523067,2075.225927,2070.961618,2396.13286,585.8273029,2021-11-26T00:00:00,105,2021-11-16T00:00:00,-17.59583775,-11.29479038,34.7429996,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,12.04150772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_106,1197.290185,34.41973938,1497.479044,869.5544487,930.9446211,754.3646678,669.3853096,853.6670583,1317.823677,1533.403901,1568.719011,1733.874198,731.4974102,2021-12-06T00:00:00,106,2021-11-26T00:00:00,-18.12827755,-11.03576154,34.74617809,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,11.19883347,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_107,1570.992206,71.79534031,2370.154304,1424.242517,1325.944992,1139.222906,1119.156539,1329.445241,1892.353334,2215.976437,2183.537691,2533.588104,630.5248131,2021-12-16T00:00:00,107,2021-12-06T00:00:00,-18.89088212,-11.14105466,34.74842792,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,8.588935852,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_108,1260.868957,14.7444626,2113.09829,1278.15129,1025.107268,867.3942575,839.741425,1010.660215,1508.857167,1771.801126,1794.325858,2069.275244,582.8523133,2021-12-26T00:00:00,108,2021-12-16T00:00:00,-18.7027739,-11.3421245,34.74087184,"[-98.848, 30.448700000000002]",15,23.39156345,50.44067797,8.535354614,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_0,1294.742233,28.02585459,2241.613932,1364.284482,1028.50837,915.8889011,880.7066811,1122.791423,1748.633228,2024.276877,2105.525347,2298.446873,1245.5232,2019-01-11T00:00:00,0,2019-01-01T00:00:00,-20.72264808,-11.55833354,35.19405813,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,22.78802681,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_1,1289.131208,13.11585763,2447.431217,1545.327124,1029.654195,929.7453853,873.9296423,1151.926951,1878.628576,2173.765659,2182.46713,2439.688281,1094.737637,2019-01-21T00:00:00,1,2019-01-11T00:00:00,-21.71369683,-12.20550714,35.19615479,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,21.20978165,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_2,2246.137097,43.35618283,2481.099789,1489.647301,1849.148712,1913.77411,2076.845314,2063.112043,2197.077767,2168.933936,2257.259728,2198.182337,948.7700653,2019-01-31T00:00:00,2,2019-01-21T00:00:00,,,,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,19.93550301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_3,,,,,,,,,,,,,,2019-02-10T00:00:00,3,2019-01-31T00:00:00,-18.13301524,-11.32389516,35.19702978,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,17.87634277,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_4,,,,,,,,,,,,,,2019-02-20T00:00:00,4,2019-02-10T00:00:00,,,,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,16.39923859,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_5,1229.685942,37.98540723,2536.987062,1615.205682,992.0319671,937.3930248,845.4149782,1179.940563,1989.253328,2290.026267,2360.292013,2573.106386,1483.782985,2019-03-02T00:00:00,5,2019-02-20T00:00:00,-20.30925074,-13.76217108,35.2022812,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,13.50197601,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_6,,,,,,,,,,,,,,2019-03-12T00:00:00,6,2019-03-02T00:00:00,-19.86843681,-12.45380854,35.20215292,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,11.84489441,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_7,1297.242454,17.41155357,2690.058212,1596.065217,1059.71731,1031.880187,891.7152268,1307.571802,2367.418441,2754.359503,2755.366219,3124.445081,1248.812996,2019-03-22T00:00:00,7,2019-03-12T00:00:00,-18.50259084,-12.49840916,35.19893571,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,11.36971664,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_8,1211.038611,16.21131318,2457.907089,1407.352054,981.719894,968.1298648,790.0705698,1198.254967,2313.481532,2692.321371,2736.183862,3051.095627,1166.813825,2019-04-01T00:00:00,8,2019-03-22T00:00:00,,,,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,7.849007607,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_9,1162.413118,15.01928335,2431.008766,1363.72717,941.633123,961.635559,738.8279843,1216.018367,2407.444217,2821.029218,2833.50651,3145.094639,1294.803184,2019-04-11T00:00:00,9,2019-04-01T00:00:00,-17.06689418,-12.62361758,35.20165474,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,9.620548248,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_10,1168.77839,21.87516325,2441.773607,1376.590919,944.5607249,963.9587181,757.8976402,1240.473943,2436.196741,2842.298567,2865.325208,3192.721745,1256.742943,2019-04-21T00:00:00,10,2019-04-11T00:00:00,-17.65903117,-10.47652125,35.20055456,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,9.916090965,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_11,1133.673458,14.20451028,2104.824706,1079.6863,901.9169579,905.9653855,663.2318387,1108.350298,2320.718487,2759.340871,2770.030281,3073.100582,1051.652408,2019-05-01T00:00:00,11,2019-04-21T00:00:00,-16.74005961,-10.16326436,35.20834953,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,16.4615612,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_12,,,,,,,,,,,,,,2019-05-11T00:00:00,12,2019-05-01T00:00:00,-15.84581738,-11.68638688,35.19407112,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,22.58230782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_13,1415.672092,13.75995055,2296.60927,1165.955831,1141.130553,1084.586403,849.2004981,1229.14815,2394.326746,2912.917638,2832.663647,3292.273874,606.2417635,2019-05-21T00:00:00,13,2019-05-11T00:00:00,-15.57669207,-10.09646814,35.19785854,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,19.28087044,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_14,,,,,,,,,,,,,,2019-05-31T00:00:00,14,2019-05-21T00:00:00,,,,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,13.70196629,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_15,1230.083466,11.31483633,2491.396492,1337.489379,1010.418009,1005.382451,855.6104776,1208.627985,2291.413972,2785.081381,2657.064047,3131.586293,541.4571738,2019-06-10T00:00:00,15,2019-05-31T00:00:00,-17.35288994,-10.00873727,35.20094224,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,10.41420078,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_16,1224.97553,20.71065169,2396.74835,1259.81782,1004.238152,1002.626614,840.1158542,1188.530932,2290.440388,2782.047163,2683.931057,3141.558084,570.3390116,2019-06-20T00:00:00,16,2019-06-10T00:00:00,-17.32246704,-10.44113785,37.71959439,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,13.72223663,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_17,1219.076779,11.95104549,2415.310742,1306.723469,1004.784991,999.9216302,843.2464286,1186.675323,2297.72128,2789.963487,2698.060843,3126.472285,640.7023208,2019-06-30T00:00:00,17,2019-06-20T00:00:00,-18.33660044,-11.89016719,40.2306632,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,11.13264656,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_18,,,,,,,,,,,,,,2019-07-10T00:00:00,18,2019-06-30T00:00:00,-16.81375239,-11.59549192,35.19742509,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,8.732819557,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_19,1220.725228,11.72008397,2562.846014,1384.157486,993.0129874,1014.402769,869.6983477,1249.867524,2404.604576,2925.194227,2835.509438,3302.126204,653.4149072,2019-07-20T00:00:00,19,2019-07-10T00:00:00,-17.67438959,-12.54959361,35.19870443,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,5.481786728,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_20,1478.739248,35.29900594,3009.909687,1757.946016,1194.495502,1210.351391,1150.254366,1506.504771,2613.131921,3162.310801,3113.365231,3584.625615,863.9623074,2019-07-30T00:00:00,20,2019-07-20T00:00:00,,,,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,3.24820137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_21,1702.835928,164.4854821,3183.721575,1911.262131,1378.418051,1387.674551,1429.90565,1708.653474,2591.347575,3137.020601,2976.23437,3576.602368,750.0863045,2019-08-09T00:00:00,21,2019-07-30T00:00:00,-18.22615233,-12.84199048,35.19579098,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,2.553053379,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_22,1330.285993,18.85764642,3006.284361,1736.314658,1135.698234,1146.204539,1223.734841,1499.594288,2282.757619,2771.798902,2698.197526,3197.946108,573.6621012,2019-08-19T00:00:00,22,2019-08-09T00:00:00,-17.99002423,-12.49633625,35.20487661,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,1.901424885,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_23,1393.992718,20.61931955,3187.856322,1811.031117,1204.67198,1211.519918,1312.421457,1556.64389,2311.260746,2828.423647,2722.156545,3303.540582,445.4408674,2019-08-29T00:00:00,23,2019-08-19T00:00:00,-20.48622139,-12.13968214,35.20636053,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,2.491875887,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_24,1402.775892,14.31920434,1789.460429,1052.957577,1077.984317,924.1815118,884.0735671,1007.794481,1433.364199,1712.4576,1487.693593,1943.175568,377.5415905,2019-09-08T00:00:00,24,2019-08-29T00:00:00,-18.6878506,-13.00488974,35.20379097,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,1.879116893,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_25,1344.187349,13.47688485,2994.651018,1752.50202,1120.068714,1078.444198,1134.136644,1331.200315,1979.267123,2425.631656,2331.457991,2816.521884,405.7346964,2019-09-18T00:00:00,25,2019-09-08T00:00:00,-19.73192951,-14.04642084,35.19698782,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,1.893337131,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_26,1781.909602,12.99623631,3485.766051,2083.995559,1525.092666,1471.802303,1605.83959,1748.984539,2325.896787,2813.445322,2664.061521,3236.732672,455.193531,2019-09-28T00:00:00,26,2019-09-18T00:00:00,,,,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,1.982647896,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_27,1614.277122,12.63581302,2259.985733,1421.619135,1293.105027,1195.766751,1264.776653,1383.364822,1760.595014,2030.78265,1815.543961,2287.033598,419.5552024,2019-10-08T00:00:00,27,2019-09-28T00:00:00,-20.89471977,-13.36987218,35.20032426,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,2.761039019,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_28,1335.964578,19.03360275,2833.593014,1805.484448,1117.790629,1054.143474,1138.549633,1352.754143,1878.382357,2186.99055,2224.060114,2507.796644,908.6692168,2019-10-18T00:00:00,28,2019-10-08T00:00:00,-20.69959815,-14.06264409,35.19524308,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,5.696835518,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_29,1286.736233,20.3197255,2696.131665,1738.061142,1052.36983,981.2158481,1036.235086,1268.277404,1837.329538,2161.128734,2226.575091,2495.307429,1215.106558,2019-10-28T00:00:00,29,2019-10-18T00:00:00,-19.25868564,-11.84911525,35.19689343,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,11.4157629,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_30,1287.57958,15.77010879,2360.594598,1476.879251,1031.841819,922.5245957,927.9625773,1117.733135,1682.050449,2016.656742,2033.589092,2317.179195,754.1814064,2019-11-07T00:00:00,30,2019-10-28T00:00:00,-22.82750925,-12.79690087,35.20299836,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,11.5072279,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_31,1688.532504,285.2779366,2267.247,1629.897621,1409.864471,1246.621034,1266.988228,1435.65289,1755.308377,1946.783273,1935.416337,2160.086548,1246.489899,2019-11-17T00:00:00,31,2019-11-07T00:00:00,-22.53865706,-11.86822429,35.2020752,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,13.65088463,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_32,,,,,,,,,,,,,,2019-11-27T00:00:00,32,2019-11-17T00:00:00,,,,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,11.82059956,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_33,1300.316429,19.88815842,2429.492251,1604.679369,1021.716686,886.0479438,877.9190676,1072.520481,1636.576141,1904.225361,1947.544643,2173.323399,1003.430688,2019-12-07T00:00:00,33,2019-11-27T00:00:00,-21.94509731,-13.26000312,35.19522401,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,10.46620941,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_34,1364.574196,20.24965447,2376.068289,1567.349218,1076.990895,912.1467443,917.4060497,1099.931689,1594.578806,1841.053875,1910.271384,2130.802761,1011.81794,2019-12-17T00:00:00,34,2019-12-07T00:00:00,-20.77277875,-13.87394772,35.19332952,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,9.4861269,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_35,1334.178758,31.28669991,2182.649206,1419.411253,1041.117389,880.5713377,894.4205548,1087.392797,1585.011992,1826.420705,1920.576334,2121.883695,1148.377718,2019-12-27T00:00:00,35,2019-12-17T00:00:00,-23.40482571,-14.02058968,35.195893,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,7.271359921,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_36,1347.302737,15.51236276,2581.768306,1739.636881,1073.114523,929.166221,979.2695614,1154.453902,1635.460837,1898.49234,1942.914429,2178.416424,947.4056929,2020-01-06T00:00:00,36,2019-12-27T00:00:00,-21.76741968,-13.5529144,35.19778282,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,6.316002846,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_37,,,,,,,,,,,,,,2020-01-16T00:00:00,37,2020-01-06T00:00:00,-20.37785249,-11.34678989,35.19919653,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,6.240464211,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_38,1449.43777,14.53580023,2618.810155,1757.650119,1164.591455,1025.360341,1022.591345,1216.075501,1720.755773,1975.360547,2004.18288,2275.367074,870.2870855,2020-01-26T00:00:00,38,2020-01-16T00:00:00,,,,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,8.617520332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_39,,,,,,,,,,,,,,2020-02-05T00:00:00,39,2020-01-26T00:00:00,-19.68474899,-12.13906618,35.19856187,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,9.159523964,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_40,1290.175561,16.38029109,2413.838267,1526.76278,1030.609356,933.1278524,896.9877229,1182.78932,1814.032594,2088.544988,2114.609549,2361.103041,1160.816375,2020-02-15T00:00:00,40,2020-02-05T00:00:00,-21.76479706,-14.00172098,35.17115708,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,13.12221909,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_41,,,,,,,,,,,,,,2020-02-25T00:00:00,41,2020-02-15T00:00:00,-18.83790327,-12.42008574,35.17267054,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,12.61447716,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_42,1299.341324,26.77135869,2586.757141,1648.608329,1033.069477,974.9721063,922.0886928,1254.224894,1995.693957,2277.014311,2323.725775,2572.152823,1304.342364,2020-03-06T00:00:00,42,2020-02-25T00:00:00,-20.81225986,-14.07517101,35.17517241,"[-98.7417, 30.283599999999996]",-5,22.49736555,52,13.00963593,"{""type"":""MultiPoint"",""coordinates"":[]}"
